Job,Routing_ID,Arrival,Ready Time,End,Processing Time,Deadline
697,6,49849,50400,52065.0,416,51250
698,2,49851,50400,52258.0,568,53483
699,4,49955,50400,52372.0,393,52709
700,2,49975,50400,52494.0,568,52949
701,1,50049,50400,52112.0,510,52815
702,0,50068,50400,52575.0,395,52613
703,7,50218,50400,52302.0,539,52552
704,4,50350,50400,52531.0,393,51600
705,6,50444,51840,52569.0,416,54335
706,5,50495,51840,53180.0,496,53640
707,9,50534,51840,53036.0,540,54712
708,3,50627,51840,53157.0,655,53723
709,8,50659,51840,53259.0,597,53519
710,0,50795,51840,53337.0,395,54989
711,2,50902,51840,53003.0,568,53945
712,8,51208,51840,53461.0,597,54003
713,7,51269,51840,53319.0,539,53838
714,4,51304,51840,53535.0,393,53926
715,9,51373,51840,53455.0,540,53497
716,5,51394,51840,53480.0,496,53507
717,6,51591,51840,53240.0,416,53034
718,3,51694,51840,53253.0,655,53234
719,1,51704,51840,53111.0,510,53580
720,7,52003,53280,55133.0,539,55227
721,6,52044,53280,54255.0,416,55691
722,9,52143,53280,54529.0,540,54887
723,1,52169,53280,54981.0,510,55440
724,2,52309,53280,54946.0,568,54931
725,5,52319,53280,54554.0,496,55466
726,0,52366,53280,55175.0,395,55244
727,4,52533,53280,55300.0,393,54693
728,3,52616,53280,55019.0,655,54504
729,8,52796,53280,54932.0,597,55544
730,8,52856,53280,55507.0,597,54826
731,7,52938,53280,55316.0,539,55875
732,5,52955,53280,55459.0,496,55898
733,9,52960,53280,54946.0,540,54415
734,2,52991,53280,55282.0,568,54605
735,3,53064,53280,55062.0,655,55004
736,6,53100,53280,54913.0,416,55477
737,1,53130,53280,55066.0,510,55056
738,4,53134,53280,55518.0,393,57146
739,0,53177,53280,55469.0,395,56455
740,9,53226,53280,55434.0,540,56530
741,5,53251,53280,55496.0,496,55131
742,6,53303,54720,55681.0,416,55983
743,2,53342,54720,56037.0,568,56301
744,3,53422,54720,56460.0,655,57126
745,7,53499,54720,56526.0,539,57007
746,1,53509,54720,56434.0,510,56496
747,0,53741,54720,56127.0,395,55625
748,8,53767,54720,56352.0,597,57695
749,4,53796,54720,56832.0,393,57519
750,8,53805,54720,56609.0,597,56234
751,6,53811,54720,55905.0,416,55898
752,0,53824,54720,56943.0,395,57260
753,2,53838,54720,56712.0,568,57170
754,1,53947,54720,56660.0,510,57053
755,5,53968,54720,56472.0,496,57444
756,7,54046,54720,56909.0,539,58825
757,4,54099,54720,56957.0,393,56918
758,9,54180,54720,56784.0,540,56030
759,3,54396,54720,56513.0,655,56476
760,2,54423,54720,56944.0,568,57831
761,8,54506,54720,57214.0,597,55971
762,4,54656,54720,57068.0,393,57832
763,3,54670,54720,56826.0,655,57591
764,6,54809,56160,57388.0,416,57998
765,5,54832,56160,57447.0,496,59219
766,1,54952,56160,57922.0,510,57668
767,7,54971,56160,58040.0,539,57766
768,0,55051,56160,57573.0,395,58198
769,9,55063,56160,57768.0,540,58122
770,5,55175,56160,58297.0,496,57663
771,4,55197,56160,58245.0,393,57812
772,6,55212,56160,57498.0,416,57444
773,3,55333,56160,57880.0,655,57341
774,8,55435,56160,57873.0,597,58438
775,2,55556,56160,58228.0,568,58968
776,7,55604,56160,58119.0,539,58583
777,9,55610,56160,58142.0,540,58695
778,1,55687,56160,58057.0,510,57972
779,0,55819,56160,58008.0,395,57975
780,4,55843,56160,58394.0,393,58667
781,2,55865,56160,58281.0,568,57686
782,7,55871,56160,58412.0,539,57930
783,8,55886,56160,58865.0,597,57750
784,0,56003,56160,58269.0,395,58201
785,9,56065,56160,58236.0,540,58348
786,1,56170,57600,59216.0,510,59133
787,5,56186,57600,59161.0,496,59139
788,6,56187,57600,58947.0,416,59306
789,3,56221,57600,59145.0,655,59418
790,2,56255,57600,59241.0,568,58863
791,6,56284,57600,59632.0,416,59031
792,7,56525,57600,59360.0,539,59198
793,1,56608,57600,59472.0,510,59145
794,3,56685,57600,59408.0,655,58853
795,5,56844,57600,59444.0,496,59497
796,0,56859,57600,59660.0,395,58694
797,4,56878,57600,59566.0,393,59861
798,8,56903,57600,59595.0,597,59838
799,9,56911,57600,59716.0,540,59494
800,2,56979,57600,59830.0,568,59444
801,1,57007,57600,59521.0,510,59205
802,0,57029,57600,59704.0,395,59459
803,7,57033,57600,60239.0,539,59667
804,3,57049,57600,60069.0,655,59635
805,5,57177,57600,59985.0,496,59770
806,9,57232,57600,59797.0,540,58757
807,4,57636,59040,60941.0,393,61345
808,6,57661,59040,59954.0,416,60009
809,8,57816,59040,60448.0,597,60028
810,8,57976,59040,61281.0,597,62126
811,7,57994,59040,61008.0,539,61201
812,4,58039,59040,61161.0,393,62160
813,6,58124,59040,60407.0,416,59887
814,0,58186,59040,60816.0,395,61250
815,2,58322,59040,61085.0,568,60080
816,3,58336,59040,60790.0,655,61421
817,1,58375,59040,60635.0,510,60922
818,9,58404,59040,61047.0,540,60552
819,5,58468,59040,60377.0,496,60731
820,5,58472,59040,61206.0,496,62009
821,3,58596,59040,61009.0,655,60648
822,4,58638,59040,61254.0,393,61693
823,8,58709,59040,61445.0,597,61526
824,7,58739,59040,61087.0,539,64018
825,1,58781,59040,60705.0,510,60565
826,0,58934,59040,60987.0,395,62133
827,9,59023,59040,61092.0,540,61080
828,2,59206,60480,61560.0,568,62427
829,6,59209,60480,61619.0,416,62251
830,1,59215,60480,62269.0,510,63046
831,3,59275,60480,62253.0,655,61315
832,8,59357,60480,62472.0,597,61775
833,0,59426,60480,62698.0,395,62179
834,6,59435,60480,62068.0,416,61878
835,4,59458,60480,62720.0,393,62802
836,2,59563,60480,62662.0,568,62171
837,9,59853,60480,62607.0,540,62003
838,5,59868,60480,62632.0,496,62727
839,7,60003,60480,62677.0,539,62443
840,9,60053,60480,62782.0,540,62529
841,6,60100,60480,62368.0,416,61881
842,2,60185,60480,62930.0,568,62017
843,0,60223,60480,62878.0,395,62038
844,1,60228,60480,62523.0,510,61826
845,4,60283,60480,62975.0,393,61776
846,5,60299,60480,63033.0,496,62482
847,3,60329,60480,62694.0,655,62417
848,8,60378,60480,63206.0,597,61784
849,7,60448,60480,62756.0,539,61958
850,6,60469,60480,62848.0,416,62518
851,8,60543,61920,63343.0,597,65276
852,1,60647,61920,63269.0,510,63585
853,3,60659,61920,63304.0,655,64000
854,0,60725,61920,63447.0,395,63628
855,9,61077,61920,63414.0,540,64286
856,2,61429,61920,63387.0,568,63015
857,7,61701,61920,63087.0,539,64171
858,4,61703,61920,63313.0,393,63517
859,5,61724,61920,63369.0,496,63206
860,4,61803,61920,63479.0,393,63973
861,7,61851,61920,63529.0,539,63033
862,2,61923,63360,64310.0,568,65422
863,5,61968,63360,64640.0,496,64693
864,1,62103,63360,64766.0,510,64903
865,8,62132,63360,65133.0,597,64989
866,3,62170,63360,64768.0,655,65420
867,0,62195,63360,64852.0,395,65973
868,6,62204,63360,64509.0,416,65712
869,9,62301,63360,65157.0,540,65934
870,7,62495,63360,65142.0,539,65378
871,0,62623,63360,65080.0,395,65551
872,4,62693,63360,65237.0,393,65550
873,3,62863,63360,64872.0,655,66004
874,5,62995,63360,65182.0,496,65513
875,9,63026,63360,65276.0,540,64695
876,8,63112,63360,65502.0,597,64942
877,6,63241,63360,65077.0,416,64884
878,2,63289,63360,65327.0,568,64866
879,1,63304,63360,64870.0,510,66078
880,4,63349,63360,65365.0,393,64877
881,9,63412,64800,66199.0,540,68527
882,0,63433,64800,66741.0,395,66494
883,8,63632,64800,66608.0,597,65830
884,1,63738,64800,66379.0,510,66668
885,2,63776,64800,65977.0,568,66044
886,5,63879,64800,66381.0,496,65844
887,7,63927,64800,66699.0,539,66884
888,6,64045,64800,66032.0,416,66294
889,3,64067,64800,66366.0,655,66123
890,6,64105,64800,66639.0,416,66722
891,3,64308,64800,66420.0,655,67038
892,1,64473,64800,66638.0,510,67199
893,2,64522,64800,66672.0,568,65547
894,9,64541,64800,66951.0,540,67227
895,7,64545,64800,66817.0,539,67432
896,5,64693,64800,66976.0,496,67481
897,4,64707,64800,66975.0,393,69191
898,8,64743,64800,66976.0,597,66629
899,0,64769,64800,67041.0,395,67116
900,3,64772,64800,66564.0,655,67410
901,2,64810,66240,67364.0,568,67993
902,5,64822,66240,67549.0,496,68127
903,9,64848,66240,67839.0,540,68167
904,6,64865,66240,67331.0,416,67341
905,7,64917,66240,67960.0,539,69018
906,8,65166,66240,67637.0,597,68138
907,4,65486,66240,68165.0,393,69597
908,0,65622,66240,67536.0,395,68284
909,1,65643,66240,67786.0,510,67368
910,2,65689,66240,68104.0,568,69248
911,5,65711,66240,68215.0,496,71475
912,6,65715,66240,68071.0,416,68009
913,9,65807,66240,68190.0,540,68913
914,3,65887,66240,67946.0,655,67310
915,4,65941,66240,68237.0,393,68791
916,1,66069,66240,67835.0,510,68148
917,7,66109,66240,68040.0,539,68023
918,0,66134,66240,68031.0,395,68895
919,8,66137,66240,68731.0,597,68758
920,6,66190,66240,68159.0,416,68192
921,0,66203,66240,68216.0,395,67848
922,1,66455,67680,69229.0,510,69979
923,4,66497,67680,69558.0,393,69856
924,5,66712,67680,69093.0,496,71634
925,8,66761,67680,69441.0,597,69015
926,3,66820,67680,69220.0,655,69688
927,2,66927,67680,69105.0,568,70589
928,7,66942,67680,69369.0,539,69662
929,9,67025,67680,69620.0,540,71600
930,3,67115,67680,69263.0,655,69249
931,4,67184,67680,69631.0,393,69678
932,9,67230,67680,69701.0,540,68932
933,7,67315,67680,69781.0,539,69328
934,5,67379,67680,69726.0,496,69554
935,6,67449,67680,69492.0,416,69709
936,1,67476,67680,69278.0,510,69485
937,8,67501,67680,69781.0,597,68968
938,0,67501,67680,69506.0,395,69479
939,2,67550,67680,69600.0,568,69221
940,2,67735,69120,70287.0,568,70595
941,4,67926,69120,70784.0,393,70721
942,6,67932,69120,70153.0,416,70045
943,3,67994,69120,70484.0,655,70901
944,1,68201,69120,70448.0,510,71544
945,5,68337,69120,70630.0,496,71037
946,8,68353,69120,70831.0,597,71446
947,9,68411,69120,70861.0,540,70922
948,0,68463,69120,70982.0,395,70885
949,7,68496,69120,70895.0,539,70599
950,5,68649,69120,71023.0,496,71787
951,1,68654,69120,70586.0,510,70628
952,4,68660,69120,70905.0,393,71300
953,9,68771,69120,70998.0,540,70065
954,2,68953,69120,70809.0,568,71154
955,7,68957,69120,71032.0,539,71396
956,3,69089,69120,70647.0,655,71145
957,0,69130,70560,71538.0,395,71840
958,8,69134,70560,71733.0,597,73308
959,6,69249,70560,71744.0,416,71876
960,3,69280,70560,72122.0,655,72137
961,4,69441,70560,72304.0,393,72861
962,7,69527,70560,72136.0,539,71975
963,8,69555,70560,72224.0,597,71828
964,1,69561,70560,71852.0,510,73247
965,0,69625,70560,72289.0,395,72730
966,6,69769,70560,72147.0,416,71831
967,5,69917,70560,71847.0,496,73858
968,9,69918,70560,72316.0,540,72603
969,2,69921,70560,72670.0,568,71870
970,0,69938,70560,72336.0,395,72707
971,5,70057,70560,72442.0,496,71771
972,8,70142,70560,72505.0,597,73371
973,1,70240,70560,72150.0,510,74069
974,7,70348,70560,72337.0,539,72391
975,4,70563,72000,73791.0,393,73467
976,3,70723,72000,73423.0,655,73490
977,6,70764,72000,72725.0,416,73705
978,2,70804,72000,72980.0,568,73935
979,9,70888,72000,72992.0,540,74151
980,4,70899,72000,73912.0,393,74354
981,1,70910,72000,73486.0,510,73579
982,3,70919,72000,73490.0,655,73844
983,8,70919,72000,73437.0,597,74055
984,5,70967,72000,73587.0,496,73158
985,7,71054,72000,73548.0,539,73539
986,2,71087,72000,73140.0,568,74224
987,9,71206,72000,73816.0,540,73906
988,0,71217,72000,73787.0,395,73988
989,6,71417,72000,73487.0,416,73911
990,7,71807,72000,73627.0,539,74446
991,2,71816,72000,73685.0,568,74554
992,6,71882,72000,73740.0,416,74592
993,0,72121,73440,75398.0,395,75290
994,5,72233,73440,74831.0,496,75082
995,8,72239,73440,75235.0,597,76259
996,3,72293,73440,74793.0,655,74757
997,4,72367,73440,75691.0,393,75473
998,9,72413,73440,75151.0,540,75024
999,1,72528,73440,75064.0,510,74980
1000,9,72534,73440,75428.0,540,74483
1001,4,72566,73440,75839.0,393,74642
1002,0,72644,73440,75467.0,395,74738
1003,8,72736,73440,75730.0,597,75430
1004,7,72748,73440,75289.0,539,77001
1005,2,72784,73440,75194.0,568,75155
1006,1,72785,73440,75136.0,510,76163
1007,3,72787,73440,75105.0,655,74757
1008,6,72866,73440,74996.0,416,74866
1009,5,72961,73440,75696.0,496,75797
1010,0,73146,73440,75894.0,395,75190
1011,1,73193,73440,75301.0,510,76268
1012,2,73203,73440,75414.0,568,75103
1013,3,73242,73440,75275.0,655,75677
1014,4,73651,74880,76845.0,393,76525
1015,5,73729,74880,76336.0,496,77177
1016,6,73809,74880,75827.0,416,76305
1017,7,73877,74880,76609.0,539,76284
1018,8,73878,74880,76214.0,597,75833
1019,9,73897,74880,76554.0,540,77037
1020,7,73919,74880,76688.0,539,76070
1021,8,73989,74880,76655.0,597,76821
1022,3,74082,74880,76443.0,655,76173
1023,5,74110,74880,76579.0,496,77607
1024,4,74150,74880,76938.0,393,76761
1025,0,74258,74880,76720.0,395,76671
1026,1,74262,74880,76341.0,510,76385
1027,9,74406,74880,76838.0,540,77864
1028,2,74483,74880,76795.0,568,76238
1029,6,74656,74880,76850.0,416,77216
1030,4,74676,74880,77012.0,393,78632
1031,9,74715,74880,76932.0,540,76495
1032,8,74740,74880,77121.0,597,77673
1033,6,74857,74880,76905.0,416,76688
1034,3,74934,76320,78129.0,655,78549
1035,5,75163,76320,78258.0,496,77701
1036,2,75164,76320,77890.0,568,77699
1037,0,75179,76320,78608.0,395,77881
1038,1,75224,76320,77964.0,510,77872
1039,7,75238,76320,78197.0,539,78318
1040,4,75299,76320,78578.0,393,78837
1041,2,75301,76320,78446.0,568,77971
1042,5,75341,76320,78677.0,496,77308
1043,0,75457,76320,78661.0,395,78212
1044,9,75517,76320,78484.0,540,78520
1045,1,75635,76320,78135.0,510,77938
1046,8,75693,76320,79088.0,597,77874
1047,7,75699,76320,78495.0,539,78404
1048,6,75710,76320,78413.0,416,78740
1049,3,75716,76320,78247.0,655,78416
1050,0,75749,76320,78717.0,395,78561
1051,1,75765,76320,78313.0,510,77496
1052,2,75768,76320,78609.0,568,78293
1053,6,75789,76320,78501.0,416,78124
1054,7,75980,76320,78650.0,539,78535
1055,3,76059,76320,78466.0,655,77407
1056,5,76259,76320,78969.0,496,78880
1057,4,76305,76320,78743.0,393,77747
1058,8,76399,77760,79214.0,597,79569
1059,9,76581,77760,79843.0,540,78965
1060,9,76664,77760,80038.0,540,79972
1061,5,76738,77760,79344.0,496,79303
1062,0,76810,77760,79772.0,395,81256
1063,4,76812,77760,79703.0,393,80224
1064,1,76841,77760,79400.0,510,79097
1065,2,76960,77760,79773.0,568,80085
1066,8,77031,77760,79963.0,597,79687
1067,3,77104,77760,79715.0,655,79249
1068,6,77146,77760,79665.0,416,78929
1069,7,77159,77760,79764.0,539,79574
1070,8,77223,77760,80339.0,597,78611
1071,4,77225,77760,80085.0,393,79099
1072,6,77340,77760,79944.0,416,78869
1073,2,77345,77760,80239.0,568,79149
1074,5,77360,77760,80063.0,496,78840
1075,0,77505,77760,79811.0,395,79852
1076,1,77679,77760,79502.0,510,79063
1077,3,77696,77760,79768.0,655,80371
1078,7,77719,77760,79904.0,539,79713
1079,9,77825,79200,80601.0,540,80913
1080,8,77868,79200,80729.0,597,82555
1081,7,77892,79200,80851.0,539,81516
1082,5,78244,79200,80931.0,496,81267
1083,6,78427,79200,80716.0,416,80239
1084,2,78561,79200,80629.0,568,81966
1085,4,78570,79200,80861.0,393,82147
1086,9,78582,79200,80817.0,540,80734
1087,0,78608,79200,80829.0,395,81345
1088,1,78752,79200,80525.0,510,80598
1089,3,78781,79200,80628.0,655,80560
1090,8,78784,79200,81006.0,597,80750
1091,3,78828,79200,80686.0,655,80787
1092,0,79226,80640,82438.0,395,82581
1093,5,79283,80640,82087.0,496,83150
1094,9,79294,80640,81960.0,540,82175
1095,4,79303,80640,82470.0,393,82489
1096,1,79317,80640,82073.0,510,82382
1097,7,79369,80640,82274.0,539,83474
1098,2,79412,80640,81793.0,568,82269
1099,6,79531,80640,81711.0,416,82658
1100,0,79571,80640,82587.0,395,81756
1101,7,79699,80640,82532.0,539,81794
1102,6,79757,80640,82178.0,416,83003
1103,2,79813,80640,82645.0,568,82396
1104,4,79814,80640,82563.0,393,82711
1105,9,79876,80640,82498.0,540,82353
1106,3,79895,80640,82163.0,655,82736
1107,5,80108,80640,82553.0,496,82548
1108,8,80120,80640,82873.0,597,83005
1109,1,80138,80640,82189.0,510,82529
1110,7,80493,80640,82668.0,539,82497
1111,6,80637,80640,82612.0,416,83521
1112,0,80802,82080,83845.0,395,84050
1113,9,80813,82080,83672.0,540,84242
1114,4,81192,82080,83725.0,393,85250
1115,5,81253,82080,83499.0,496,83805
1116,1,81254,82080,83266.0,510,84883
1117,2,81274,82080,83680.0,568,83493
1118,3,81364,82080,83615.0,655,84388
1119,8,81389,82080,83780.0,597,84060
1120,9,81552,82080,83862.0,540,83381
1121,5,81560,82080,83887.0,496,83966
1122,1,81562,82080,83433.0,510,83385
1123,2,81682,82080,83794.0,568,82934
1124,4,81847,82080,83778.0,393,83528
1125,6,81944,82080,83761.0,416,84210
1126,7,82019,82080,83617.0,539,84291
1127,8,82063,82080,83917.0,597,85043
1128,3,82168,83520,85378.0,655,85212
1129,0,82310,83520,85610.0,395,85541
1130,6,82371,83520,84681.0,416,85865
1131,4,82401,83520,85675.0,393,84921
1132,0,82402,83520,85749.0,395,87677
1133,5,82585,83520,85089.0,496,85291
1134,1,82594,83520,85397.0,510,85885
1135,9,82641,83520,84917.0,540,85232
1136,3,82690,83520,85504.0,655,85045
1137,2,82772,83520,85003.0,568,85824
1138,7,82793,83520,85654.0,539,85095
1139,8,82858,83520,85471.0,597,85815
1140,9,82867,83520,85712.0,540,85424
1141,2,82897,83520,85594.0,568,85725
1142,0,82925,83520,85833.0,395,85394
1143,5,83029,83520,85905.0,496,84841
1144,7,83115,83520,85863.0,539,87006
1145,6,83116,83520,85119.0,416,84910
1146,3,83168,83520,85675.0,655,86316
1147,8,83334,83520,86143.0,597,85414
1148,4,83339,83520,85994.0,393,85308
1149,1,83352,83520,85609.0,510,85171
1150,7,83356,83520,86148.0,539,85234
1151,2,83422,83520,85874.0,568,85144
1152,5,83483,83520,85930.0,496,85117
1153,4,83536,84960,87458.0,393,87868
1154,1,83563,84960,86817.0,510,86695
1155,3,83568,84960,87047.0,655,88034
1156,8,83607,84960,86701.0,597,86514
1157,6,83745,84960,86369.0,416,86129
1158,9,83755,84960,87068.0,540,86347
1159,0,83777,84960,87074.0,395,87133
1160,4,83777,84960,87752.0,393,86310
1161,1,83844,84960,86847.0,510,87116
1162,5,83897,84960,87414.0,496,87274
1163,3,83947,84960,87340.0,655,87408
1164,7,84046,84960,87415.0,539,87008
1165,9,84057,84960,87605.0,540,88265
1166,0,84065,84960,87156.0,395,86925
1167,8,84179,84960,87908.0,597,87541
1168,6,84250,84960,86517.0,416,87095
1169,2,84258,84960,87521.0,568,86763
1170,6,84285,84960,87488.0,416,86835
1171,7,84360,84960,87494.0,539,87410
1172,8,84444,84960,88079.0,597,86118
1173,4,84454,84960,88077.0,393,85871
1174,0,84537,84960,87513.0,395,86358
1175,2,84795,84960,87975.0,568,87023
1176,9,84819,84960,87927.0,540,86453
1177,5,84895,84960,87630.0,496,87139
1178,1,84942,84960,86877.0,510,86217
1179,3,84965,86400,88171.0,655,88272
1180,2,85063,86400,88207.0,568,87506
1181,6,85100,86400,88125.0,416,88108
1182,0,85126,86400,88464.0,395,89197
1183,4,85239,86400,88365.0,393,88260
1184,7,85375,86400,88337.0,539,88137
1185,9,85453,86400,88444.0,540,87977
1186,3,85510,86400,88273.0,655,87832
1187,5,85934,86400,88469.0,496,88481
1188,8,85975,86400,88307.0,597,88866
1189,1,86001,86400,87938.0,510,88375
1190,5,86033,86400,88675.0,496,87868
1191,1,86084,86400,88203.0,510,88251
1192,3,86247,86400,88587.0,655,87822
1193,7,86479,87840,89881.0,539,89032
1194,0,86490,87840,89501.0,395,90328
1195,6,86493,87840,88760.0,416,89698
1196,9,86568,87840,88895.0,540,89278
1197,2,86576,87840,89177.0,568,89348
1198,8,86650,87840,89660.0,597,89301
1199,4,86879,87840,90145.0,393,90353
1200,7,86968,87840,90336.0,539,89664
1201,6,86972,87840,89313.0,416,89663
1202,3,86985,87840,89733.0,655,89974
1203,4,86992,87840,90230.0,393,90893
1204,2,87051,87840,89987.0,568,90083
1205,1,87111,87840,89728.0,510,89881
1206,0,87119,87840,89814.0,395,90357
1207,8,87210,87840,90028.0,597,90798
1208,9,87265,87840,89506.0,540,91147
1209,5,87384,87840,89532.0,496,89714
1210,7,87462,87840,90530.0,539,90664
1211,2,87488,87840,90251.0,568,89053
1212,5,87581,87840,90230.0,496,88870
1213,1,87600,87840,89863.0,510,89760
1214,3,87663,87840,89797.0,655,89909
1215,4,87719,87840,90383.0,393,89693
1216,0,87746,87840,90356.0,395,89351
1217,9,87779,87840,90205.0,540,90116
1218,6,87890,89280,90454.0,416,91711
1219,8,87915,89280,90720.0,597,91413
1220,4,88100,89280,91093.0,393,91162
1221,9,88109,89280,91156.0,540,90736
1222,1,88244,89280,90769.0,510,92958
1223,7,88433,89280,91021.0,539,91155
1224,0,88448,89280,90946.0,395,92304
1225,6,88556,89280,90805.0,416,91720
1226,2,88661,89280,90997.0,568,91210
1227,8,88725,89280,91229.0,597,91745
1228,3,88767,89280,90909.0,655,92059
1229,5,88805,89280,90813.0,496,91368
1230,2,88851,89280,91179.0,568,90457
1231,4,88994,89280,91562.0,393,92291
1232,8,89015,89280,91367.0,597,91363
1233,0,89023,89280,91176.0,395,90584
1234,3,89085,89280,91011.0,655,91498
1235,1,89578,90720,91902.0,510,92174
1236,6,89594,90720,91922.0,416,92668
1237,9,89617,90720,91931.0,540,93407
1238,7,89933,90720,91880.0,539,92329
1239,5,90081,90720,91956.0,496,93758
1240,6,90139,90720,92132.0,416,92852
1241,5,90188,90720,92194.0,496,91992
1242,4,90198,90720,92294.0,393,91935
1243,1,90224,90720,91953.0,510,92221
1244,8,90348,90720,92145.0,597,91921
1245,2,90438,90720,91955.0,568,92753
1246,3,90533,90720,92049.0,655,91882
1247,9,90619,90720,92120.0,540,92768
1248,7,90723,92160,94005.0,539,94898
1249,0,90744,92160,93714.0,395,94527
1250,2,90745,92160,93470.0,568,93909
1251,9,90786,92160,93769.0,540,94243
1252,8,90908,92160,93619.0,597,93730
1253,1,90927,92160,93649.0,510,93620
1254,6,90982,92160,93437.0,416,94090
1255,4,91010,92160,94091.0,393,94055
1256,5,91166,92160,93951.0,496,93820
1257,0,91450,92160,94187.0,395,95990
