Job,Routing_ID,Arrival,Ready Time,End,Job Processing Time,Deadline
J25-0580,7,41030,41760,43970.0,539,44136
J25-0581,4,41110,41760,44095.0,393,44754
J25-0582,0,41330,41760,43758.0,395,43953
J25-0583,8,41394,41760,44039.0,597,43616
J25-0584,3,41407,41760,43763.0,655,44145
J25-0585,9,41440,41760,43774.0,540,42973
J25-0586,5,41489,41760,43937.0,496,44621
J25-0587,6,41534,41760,43648.0,416,43706
J25-0588,1,41553,41760,43440.0,510,43875
J25-0589,2,41742,41760,43681.0,568,43575
J25-0590,2,41744,41760,44170.0,568,44513
J25-0591,1,41753,41760,44181.0,510,43843
J25-0592,6,41781,43200,44355.0,416,45352
J25-0593,5,41799,43200,44540.0,496,45571
J25-0594,0,41884,43200,44899.0,395,45860
J25-0595,9,42042,43200,44932.0,540,46310
J25-0596,8,42338,43200,44751.0,597,44881
J25-0597,7,42342,43200,44678.0,539,44490
J25-0598,3,42398,43200,44675.0,655,44469
J25-0599,4,42589,43200,44888.0,393,44728
J25-0600,7,42624,43200,44966.0,539,45305
J25-0601,1,42663,43200,44549.0,510,45635
J25-0602,4,42694,43200,44941.0,393,44863
J25-0603,0,42710,43200,44965.0,395,44919
J25-0604,2,42769,43200,44977.0,568,44455
J25-0605,5,43061,43200,44957.0,496,44733
J25-0606,8,43061,43200,45146.0,597,46151
J25-0607,9,43162,43200,45091.0,540,45189
J25-0608,3,43234,44640,46216.0,655,46912
J25-0609,6,43280,44640,45624.0,416,45994
J25-0610,4,43375,44640,46712.0,393,46414
J25-0611,0,43398,44640,46168.0,395,46518
J25-0612,2,43404,44640,45805.0,568,46308
J25-0613,6,43428,44640,46152.0,416,46264
J25-0614,8,43518,44640,46288.0,597,47577
J25-0615,9,43603,44640,46632.0,540,47602
J25-0616,1,43716,44640,46318.0,510,46901
J25-0617,7,43726,44640,46666.0,539,47035
J25-0618,5,43850,44640,46357.0,496,48810
J25-0619,3,43878,44640,46270.0,655,46473
J25-0620,6,43938,44640,46207.0,416,45844
J25-0621,8,44102,44640,46819.0,597,46478
J25-0622,0,44247,44640,46587.0,395,46065
J25-0623,2,44258,44640,46474.0,568,46065
J25-0624,1,44342,44640,46369.0,510,46661
J25-0625,5,44345,44640,46941.0,496,46782
J25-0626,3,44532,44640,46444.0,655,46011
J25-0627,9,44628,44640,46726.0,540,46423
J25-0628,4,44636,44640,46830.0,393,46457
J25-0629,7,44738,46080,47439.0,539,48661
J25-0630,5,44890,46080,47380.0,496,48981
J25-0631,7,44951,46080,47789.0,539,47765
J25-0632,6,45013,46080,46811.0,416,46862
J25-0633,1,45039,46080,47482.0,510,47804
J25-0634,2,45127,46080,47109.0,568,47090
J25-0635,8,45268,46080,47300.0,597,47266
J25-0636,3,45291,46080,47504.0,655,47695
J25-0637,9,45382,46080,47355.0,540,47561
J25-0638,4,45471,46080,47711.0,393,47631
J25-0639,0,45562,46080,47676.0,395,47467
J25-0640,2,45674,46080,47754.0,568,47804
J25-0641,6,45720,46080,47929.0,416,47837
J25-0642,9,45781,46080,47844.0,540,48170
J25-0643,0,45910,46080,47814.0,395,48613
J25-0644,4,45923,46080,47846.0,393,49154
J25-0645,8,45960,46080,47899.0,597,47794
J25-0646,7,46178,47520,49217.0,539,49222
J25-0647,5,46383,47520,49053.0,496,49411
J25-0648,1,46406,47520,48921.0,510,48590
J25-0649,3,46669,47520,48939.0,655,49762
J25-0650,5,46693,47520,49504.0,496,49842
J25-0651,7,46783,47520,49427.0,539,49266
J25-0652,8,46828,47520,49483.0,597,49217
J25-0653,6,46857,47520,48734.0,416,49506
J25-0654,2,46880,47520,49121.0,568,49224
J25-0655,0,46957,47520,49644.0,395,50502
J25-0656,9,47040,47520,49393.0,540,49327
J25-0657,1,47090,47520,49024.0,510,49523
J25-0658,3,47105,47520,49086.0,655,49404
J25-0659,4,47110,47520,49365.0,393,49491
J25-0660,7,47156,47520,49636.0,539,49956
J25-0661,2,47184,47520,49442.0,568,50303
J25-0662,3,47302,47520,49422.0,655,49694
J25-0663,1,47345,47520,49054.0,510,49394
J25-0664,6,47459,47520,49534.0,416,49310
J25-0665,5,47582,48960,50558.0,496,51505
J25-0666,0,47676,48960,50364.0,395,50903
J25-0667,4,47831,48960,50857.0,393,51327
J25-0668,8,47905,48960,50389.0,597,50628
J25-0669,9,47908,48960,49903.0,540,50314
J25-0670,4,47932,48960,50990.0,393,50755
J25-0671,0,47996,48960,50825.0,395,51643
J25-0672,7,47998,48960,50771.0,539,51788
J25-0673,5,48101,48960,50724.0,496,51812
J25-0674,6,48234,48960,50145.0,416,49882
J25-0675,9,48375,48960,50533.0,540,51957
J25-0676,1,48399,48960,50518.0,510,50870
J25-0677,8,48551,48960,51099.0,597,50608
J25-0678,2,48575,48960,50233.0,568,51096
J25-0679,3,48652,48960,50659.0,655,52262
J25-0680,3,48668,48960,50775.0,655,50101
J25-0681,8,48736,48960,51287.0,597,50630
J25-0682,7,48745,48960,50895.0,539,50795
J25-0683,0,48752,48960,50857.0,395,51173
J25-0684,6,48791,48960,50200.0,416,50449
J25-0685,9,48888,48960,50910.0,540,50560
J25-0686,5,48960,50400,51442.0,496,53117
J25-0687,1,48971,50400,51899.0,510,51600
J25-0688,4,49237,50400,52091.0,393,51633
J25-0689,2,49356,50400,52098.0,568,51700
J25-0690,8,49446,50400,52068.0,597,52209
J25-0691,9,49452,50400,52268.0,540,51510
J25-0692,5,49500,50400,52293.0,496,52971
J25-0693,1,49542,50400,51950.0,510,51673
J25-0694,3,49550,50400,51916.0,655,53364
J25-0695,7,49618,50400,51958.0,539,53123
J25-0696,0,49681,50400,52246.0,395,52036
J25-0697,6,49849,50400,52065.0,416,51250
J25-0698,2,49851,50400,52258.0,568,53483
J25-0699,4,49955,50400,52372.0,393,52709
J25-0700,2,49975,50400,52494.0,568,52949
J25-0701,1,50049,50400,52112.0,510,52815
J25-0702,0,50068,50400,52575.0,395,52613
J25-0703,7,50218,50400,52302.0,539,52552
J25-0704,4,50350,50400,52531.0,393,51600
J25-0705,6,50444,51840,52569.0,416,54335
J25-0706,5,50495,51840,53180.0,496,53640
J25-0707,9,50534,51840,53036.0,540,54712
J25-0708,3,50627,51840,53157.0,655,53723
J25-0709,8,50659,51840,53259.0,597,53519
J25-0710,0,50795,51840,53337.0,395,54989
J25-0711,2,50902,51840,53003.0,568,53945
J25-0712,8,51208,51840,53461.0,597,54003
J25-0713,7,51269,51840,53319.0,539,53838
J25-0714,4,51304,51840,53535.0,393,53926
J25-0715,9,51373,51840,53455.0,540,53497
J25-0716,5,51394,51840,53480.0,496,53507
J25-0717,6,51591,51840,53240.0,416,53034
J25-0718,3,51694,51840,53253.0,655,53234
J25-0719,1,51704,51840,53111.0,510,53580
J25-0720,7,52003,53280,55133.0,539,55227
J25-0721,6,52044,53280,54255.0,416,55691
J25-0722,9,52143,53280,54529.0,540,54887
J25-0723,1,52169,53280,54981.0,510,55440
J25-0724,2,52309,53280,54946.0,568,54931
J25-0725,5,52319,53280,54554.0,496,55466
J25-0726,0,52366,53280,55175.0,395,55244
J25-0727,4,52533,53280,55300.0,393,54693
J25-0728,3,52616,53280,55019.0,655,54504
J25-0729,8,52796,53280,54932.0,597,55544
J25-0730,8,52856,53280,55507.0,597,54826
J25-0731,7,52938,53280,55316.0,539,55875
J25-0732,5,52955,53280,55459.0,496,55898
J25-0733,9,52960,53280,54946.0,540,54415
J25-0734,2,52991,53280,55282.0,568,54605
J25-0735,3,53064,53280,55062.0,655,55004
J25-0736,6,53100,53280,54913.0,416,55477
J25-0737,1,53130,53280,55066.0,510,55056
J25-0738,4,53134,53280,55518.0,393,57146
J25-0739,0,53177,53280,55469.0,395,56455
J25-0740,9,53226,53280,55434.0,540,56530
J25-0741,5,53251,53280,55496.0,496,55131
J25-0742,6,53303,54720,55681.0,416,55983
J25-0743,2,53342,54720,56037.0,568,56301
J25-0744,3,53422,54720,56460.0,655,57126
J25-0745,7,53499,54720,56526.0,539,57007
J25-0746,1,53509,54720,56434.0,510,56496
J25-0747,0,53741,54720,56127.0,395,55625
J25-0748,8,53767,54720,56352.0,597,57695
J25-0749,4,53796,54720,56832.0,393,57519
J25-0750,8,53805,54720,56609.0,597,56234
J25-0751,6,53811,54720,55905.0,416,55898
J25-0752,0,53824,54720,56943.0,395,57260
J25-0753,2,53838,54720,56712.0,568,57170
J25-0754,1,53947,54720,56660.0,510,57053
J25-0755,5,53968,54720,56472.0,496,57444
J25-0756,7,54046,54720,56909.0,539,58825
J25-0757,4,54099,54720,56957.0,393,56918
J25-0758,9,54180,54720,56784.0,540,56030
J25-0759,3,54396,54720,56513.0,655,56476
J25-0760,2,54423,54720,56944.0,568,57831
J25-0761,8,54506,54720,57214.0,597,55971
J25-0762,4,54656,54720,57068.0,393,57832
J25-0763,3,54670,54720,56826.0,655,57591
J25-0764,6,54809,56160,57388.0,416,57998
J25-0765,5,54832,56160,57447.0,496,59219
J25-0766,1,54952,56160,57922.0,510,57668
J25-0767,7,54971,56160,58040.0,539,57766
J25-0768,0,55051,56160,57573.0,395,58198
J25-0769,9,55063,56160,57768.0,540,58122
J25-0770,5,55175,56160,58297.0,496,57663
J25-0771,4,55197,56160,58245.0,393,57812
J25-0772,6,55212,56160,57498.0,416,57444
J25-0773,3,55333,56160,57880.0,655,57341
J25-0774,8,55435,56160,57873.0,597,58438
J25-0775,2,55556,56160,58228.0,568,58968
J25-0776,7,55604,56160,58119.0,539,58583
J25-0777,9,55610,56160,58142.0,540,58695
J25-0778,1,55687,56160,58057.0,510,57972
J25-0779,0,55819,56160,58008.0,395,57975
J25-0780,4,55843,56160,58394.0,393,58667
J25-0781,2,55865,56160,58281.0,568,57686
J25-0782,7,55871,56160,58412.0,539,57930
J25-0783,8,55886,56160,58865.0,597,57750
J25-0784,0,56003,56160,58269.0,395,58201
J25-0785,9,56065,56160,58236.0,540,58348
J25-0786,1,56170,57600,59216.0,510,59133
J25-0787,5,56186,57600,59161.0,496,59139
J25-0788,6,56187,57600,58947.0,416,59306
J25-0789,3,56221,57600,59145.0,655,59418
J25-0790,2,56255,57600,59241.0,568,58863
J25-0791,6,56284,57600,59632.0,416,59031
J25-0792,7,56525,57600,59360.0,539,59198
J25-0793,1,56608,57600,59472.0,510,59145
J25-0794,3,56685,57600,59408.0,655,58853
J25-0795,5,56844,57600,59444.0,496,59497
J25-0796,0,56859,57600,59660.0,395,58694
J25-0797,4,56878,57600,59566.0,393,59861
J25-0798,8,56903,57600,59595.0,597,59838
J25-0799,9,56911,57600,59716.0,540,59494
J25-0800,2,56979,57600,59830.0,568,59444
J25-0801,1,57007,57600,59521.0,510,59205
J25-0802,0,57029,57600,59704.0,395,59459
J25-0803,7,57033,57600,60239.0,539,59667
J25-0804,3,57049,57600,60069.0,655,59635
J25-0805,5,57177,57600,59985.0,496,59770
J25-0806,9,57232,57600,59797.0,540,58757
J25-0807,4,57636,59040,60941.0,393,61345
J25-0808,6,57661,59040,59954.0,416,60009
J25-0809,8,57816,59040,60448.0,597,60028
J25-0810,8,57976,59040,61281.0,597,62126
J25-0811,7,57994,59040,61008.0,539,61201
J25-0812,4,58039,59040,61161.0,393,62160
J25-0813,6,58124,59040,60407.0,416,59887
J25-0814,0,58186,59040,60816.0,395,61250
J25-0815,2,58322,59040,61085.0,568,60080
J25-0816,3,58336,59040,60790.0,655,61421
J25-0817,1,58375,59040,60635.0,510,60922
J25-0818,9,58404,59040,61047.0,540,60552
J25-0819,5,58468,59040,60377.0,496,60731
J25-0820,5,58472,59040,61206.0,496,62009
J25-0821,3,58596,59040,61009.0,655,60648
J25-0822,4,58638,59040,61254.0,393,61693
J25-0823,8,58709,59040,61445.0,597,61526
J25-0824,7,58739,59040,61087.0,539,64018
J25-0825,1,58781,59040,60705.0,510,60565
J25-0826,0,58934,59040,60987.0,395,62133
J25-0827,9,59023,59040,61092.0,540,61080
J25-0828,2,59206,60480,61560.0,568,62427
J25-0829,6,59209,60480,61619.0,416,62251
J25-0830,1,59215,60480,62269.0,510,63046
J25-0831,3,59275,60480,62253.0,655,61315
J25-0832,8,59357,60480,62472.0,597,61775
J25-0833,0,59426,60480,62698.0,395,62179
J25-0834,6,59435,60480,62068.0,416,61878
J25-0835,4,59458,60480,62720.0,393,62802
J25-0836,2,59563,60480,62662.0,568,62171
J25-0837,9,59853,60480,62607.0,540,62003
J25-0838,5,59868,60480,62632.0,496,62727
J25-0839,7,60003,60480,62677.0,539,62443
J25-0840,9,60053,60480,62782.0,540,62529
J25-0841,6,60100,60480,62368.0,416,61881
J25-0842,2,60185,60480,62930.0,568,62017
J25-0843,0,60223,60480,62878.0,395,62038
J25-0844,1,60228,60480,62523.0,510,61826
J25-0845,4,60283,60480,62975.0,393,61776
J25-0846,5,60299,60480,63033.0,496,62482
J25-0847,3,60329,60480,62694.0,655,62417
J25-0848,8,60378,60480,63206.0,597,61784
J25-0849,7,60448,60480,62756.0,539,61958
J25-0850,6,60469,60480,62848.0,416,62518
J25-0851,8,60543,61920,63343.0,597,65276
J25-0852,1,60647,61920,63269.0,510,63585
J25-0853,3,60659,61920,63304.0,655,64000
J25-0854,0,60725,61920,63447.0,395,63628
J25-0855,9,61077,61920,63414.0,540,64286
J25-0856,2,61429,61920,63387.0,568,63015
J25-0857,7,61701,61920,63087.0,539,64171
J25-0858,4,61703,61920,63313.0,393,63517
J25-0859,5,61724,61920,63369.0,496,63206
J25-0860,4,61803,61920,63479.0,393,63973
J25-0861,7,61851,61920,63529.0,539,63033
J25-0862,2,61923,63360,64310.0,568,65422
J25-0863,5,61968,63360,64640.0,496,64693
J25-0864,1,62103,63360,64766.0,510,64903
J25-0865,8,62132,63360,65133.0,597,64989
J25-0866,3,62170,63360,64768.0,655,65420
J25-0867,0,62195,63360,64852.0,395,65973
J25-0868,6,62204,63360,64509.0,416,65712
J25-0869,9,62301,63360,65157.0,540,65934
J25-0870,7,62495,63360,65142.0,539,65378
J25-0871,0,62623,63360,65080.0,395,65551
J25-0872,4,62693,63360,65237.0,393,65550
J25-0873,3,62863,63360,64872.0,655,66004
J25-0874,5,62995,63360,65182.0,496,65513
J25-0875,9,63026,63360,65276.0,540,64695
J25-0876,8,63112,63360,65502.0,597,64942
J25-0877,6,63241,63360,65077.0,416,64884
J25-0878,2,63289,63360,65327.0,568,64866
J25-0879,1,63304,63360,64870.0,510,66078
J25-0880,4,63349,63360,65365.0,393,64877
J25-0881,9,63412,64800,66199.0,540,68527
J25-0882,0,63433,64800,66741.0,395,66494
J25-0883,8,63632,64800,66608.0,597,65830
J25-0884,1,63738,64800,66379.0,510,66668
J25-0885,2,63776,64800,65977.0,568,66044
J25-0886,5,63879,64800,66381.0,496,65844
J25-0887,7,63927,64800,66699.0,539,66884
J25-0888,6,64045,64800,66032.0,416,66294
J25-0889,3,64067,64800,66366.0,655,66123
J25-0890,6,64105,64800,66639.0,416,66722
J25-0891,3,64308,64800,66420.0,655,67038
J25-0892,1,64473,64800,66638.0,510,67199
J25-0893,2,64522,64800,66672.0,568,65547
J25-0894,9,64541,64800,66951.0,540,67227
J25-0895,7,64545,64800,66817.0,539,67432
J25-0896,5,64693,64800,66976.0,496,67481
J25-0897,4,64707,64800,66975.0,393,69191
J25-0898,8,64743,64800,66976.0,597,66629
J25-0899,0,64769,64800,67041.0,395,67116
J25-0900,3,64772,64800,66564.0,655,67410
J25-0901,2,64810,66240,67364.0,568,67993
J25-0902,5,64822,66240,67549.0,496,68127
J25-0903,9,64848,66240,67839.0,540,68167
J25-0904,6,64865,66240,67331.0,416,67341
J25-0905,7,64917,66240,67960.0,539,69018
J25-0906,8,65166,66240,67637.0,597,68138
J25-0907,4,65486,66240,68165.0,393,69597
J25-0908,0,65622,66240,67536.0,395,68284
J25-0909,1,65643,66240,67786.0,510,67368
J25-0910,2,65689,66240,68104.0,568,69248
J25-0911,5,65711,66240,68215.0,496,71475
J25-0912,6,65715,66240,68071.0,416,68009
J25-0913,9,65807,66240,68190.0,540,68913
J25-0914,3,65887,66240,67946.0,655,67310
J25-0915,4,65941,66240,68237.0,393,68791
J25-0916,1,66069,66240,67835.0,510,68148
J25-0917,7,66109,66240,68040.0,539,68023
J25-0918,0,66134,66240,68031.0,395,68895
J25-0919,8,66137,66240,68731.0,597,68758
J25-0920,6,66190,66240,68159.0,416,68192
J25-0921,0,66203,66240,68216.0,395,67848
J25-0922,1,66455,67680,69229.0,510,69979
J25-0923,4,66497,67680,69558.0,393,69856
J25-0924,5,66712,67680,69093.0,496,71634
J25-0925,8,66761,67680,69441.0,597,69015
J25-0926,3,66820,67680,69220.0,655,69688
J25-0927,2,66927,67680,69105.0,568,70589
J25-0928,7,66942,67680,69369.0,539,69662
J25-0929,9,67025,67680,69620.0,540,71600
J25-0930,3,67115,67680,69263.0,655,69249
J25-0931,4,67184,67680,69631.0,393,69678
J25-0932,9,67230,67680,69701.0,540,68932
J25-0933,7,67315,67680,69781.0,539,69328
J25-0934,5,67379,67680,69726.0,496,69554
J25-0935,6,67449,67680,69492.0,416,69709
J25-0936,1,67476,67680,69278.0,510,69485
J25-0937,8,67501,67680,69781.0,597,68968
J25-0938,0,67501,67680,69506.0,395,69479
J25-0939,2,67550,67680,69600.0,568,69221
J25-0940,2,67735,69120,70287.0,568,70595
J25-0941,4,67926,69120,70784.0,393,70721
J25-0942,6,67932,69120,70153.0,416,70045
J25-0943,3,67994,69120,70484.0,655,70901
J25-0944,1,68201,69120,70448.0,510,71544
J25-0945,5,68337,69120,70630.0,496,71037
J25-0946,8,68353,69120,70831.0,597,71446
J25-0947,9,68411,69120,70861.0,540,70922
J25-0948,0,68463,69120,70982.0,395,70885
J25-0949,7,68496,69120,70895.0,539,70599
J25-0950,5,68649,69120,71023.0,496,71787
J25-0951,1,68654,69120,70586.0,510,70628
J25-0952,4,68660,69120,70905.0,393,71300
J25-0953,9,68771,69120,70998.0,540,70065
J25-0954,2,68953,69120,70809.0,568,71154
J25-0955,7,68957,69120,71032.0,539,71396
J25-0956,3,69089,69120,70647.0,655,71145
J25-0957,0,69130,70560,71538.0,395,71840
J25-0958,8,69134,70560,71733.0,597,73308
J25-0959,6,69249,70560,71744.0,416,71876
J25-0960,3,69280,70560,72122.0,655,72137
J25-0961,4,69441,70560,72304.0,393,72861
J25-0962,7,69527,70560,72136.0,539,71975
J25-0963,8,69555,70560,72224.0,597,71828
J25-0964,1,69561,70560,71852.0,510,73247
J25-0965,0,69625,70560,72289.0,395,72730
J25-0966,6,69769,70560,72147.0,416,71831
J25-0967,5,69917,70560,71847.0,496,73858
J25-0968,9,69918,70560,72316.0,540,72603
J25-0969,2,69921,70560,72670.0,568,71870
J25-0970,0,69938,70560,72336.0,395,72707
J25-0971,5,70057,70560,72442.0,496,71771
J25-0972,8,70142,70560,72505.0,597,73371
J25-0973,1,70240,70560,72150.0,510,74069
J25-0974,7,70348,70560,72337.0,539,72391
J25-0975,4,70563,72000,73791.0,393,73467
J25-0976,3,70723,72000,73423.0,655,73490
J25-0977,6,70764,72000,72725.0,416,73705
J25-0978,2,70804,72000,72980.0,568,73935
J25-0979,9,70888,72000,72992.0,540,74151
J25-0980,4,70899,72000,73912.0,393,74354
J25-0981,1,70910,72000,73486.0,510,73579
J25-0982,3,70919,72000,73490.0,655,73844
J25-0983,8,70919,72000,73437.0,597,74055
J25-0984,5,70967,72000,73587.0,496,73158
J25-0985,7,71054,72000,73548.0,539,73539
J25-0986,2,71087,72000,73140.0,568,74224
J25-0987,9,71206,72000,73816.0,540,73906
J25-0988,0,71217,72000,73787.0,395,73988
J25-0989,6,71417,72000,73487.0,416,73911
J25-0990,7,71807,72000,73627.0,539,74446
J25-0991,2,71816,72000,73685.0,568,74554
J25-0992,6,71882,72000,73740.0,416,74592
J25-0993,0,72121,73440,75398.0,395,75290
J25-0994,5,72233,73440,74831.0,496,75082
J25-0995,8,72239,73440,75235.0,597,76259
J25-0996,3,72293,73440,74793.0,655,74757
J25-0997,4,72367,73440,75691.0,393,75473
J25-0998,9,72413,73440,75151.0,540,75024
J25-0999,1,72528,73440,75064.0,510,74980
J25-1000,9,72534,73440,75428.0,540,74483
J25-1001,4,72566,73440,75839.0,393,74642
J25-1002,0,72644,73440,75467.0,395,74738
J25-1003,8,72736,73440,75730.0,597,75430
J25-1004,7,72748,73440,75289.0,539,77001
J25-1005,2,72784,73440,75194.0,568,75155
J25-1006,1,72785,73440,75136.0,510,76163
J25-1007,3,72787,73440,75105.0,655,74757
J25-1008,6,72866,73440,74996.0,416,74866
J25-1009,5,72961,73440,75696.0,496,75797
J25-1010,0,73146,73440,75894.0,395,75190
J25-1011,1,73193,73440,75301.0,510,76268
J25-1012,2,73203,73440,75414.0,568,75103
J25-1013,3,73242,73440,75275.0,655,75677
J25-1014,4,73651,74880,76845.0,393,76525
J25-1015,5,73729,74880,76336.0,496,77177
J25-1016,6,73809,74880,75827.0,416,76305
J25-1017,7,73877,74880,76609.0,539,76284
J25-1018,8,73878,74880,76214.0,597,75833
J25-1019,9,73897,74880,76554.0,540,77037
J25-1020,7,73919,74880,76688.0,539,76070
J25-1021,8,73989,74880,76655.0,597,76821
J25-1022,3,74082,74880,76443.0,655,76173
J25-1023,5,74110,74880,76579.0,496,77607
J25-1024,4,74150,74880,76938.0,393,76761
J25-1025,0,74258,74880,76720.0,395,76671
J25-1026,1,74262,74880,76341.0,510,76385
J25-1027,9,74406,74880,76838.0,540,77864
J25-1028,2,74483,74880,76795.0,568,76238
J25-1029,6,74656,74880,76850.0,416,77216
J25-1030,4,74676,74880,77012.0,393,78632
J25-1031,9,74715,74880,76932.0,540,76495
J25-1032,8,74740,74880,77121.0,597,77673
J25-1033,6,74857,74880,76905.0,416,76688
J25-1034,3,74934,76320,78129.0,655,78549
J25-1035,5,75163,76320,78258.0,496,77701
J25-1036,2,75164,76320,77890.0,568,77699
J25-1037,0,75179,76320,78608.0,395,77881
J25-1038,1,75224,76320,77964.0,510,77872
J25-1039,7,75238,76320,78197.0,539,78318
J25-1040,4,75299,76320,78578.0,393,78837
J25-1041,2,75301,76320,78446.0,568,77971
J25-1042,5,75341,76320,78677.0,496,77308
J25-1043,0,75457,76320,78661.0,395,78212
J25-1044,9,75517,76320,78484.0,540,78520
J25-1045,1,75635,76320,78135.0,510,77938
J25-1046,8,75693,76320,79088.0,597,77874
J25-1047,7,75699,76320,78495.0,539,78404
J25-1048,6,75710,76320,78413.0,416,78740
J25-1049,3,75716,76320,78247.0,655,78416
J25-1050,0,75749,76320,78717.0,395,78561
J25-1051,1,75765,76320,78313.0,510,77496
J25-1052,2,75768,76320,78609.0,568,78293
J25-1053,6,75789,76320,78501.0,416,78124
J25-1054,7,75980,76320,78650.0,539,78535
J25-1055,3,76059,76320,78466.0,655,77407
J25-1056,5,76259,76320,78969.0,496,78880
J25-1057,4,76305,76320,78743.0,393,77747
J25-1058,8,76399,77760,79214.0,597,79569
J25-1059,9,76581,77760,79843.0,540,78965
J25-1060,9,76664,77760,80038.0,540,79972
J25-1061,5,76738,77760,79344.0,496,79303
J25-1062,0,76810,77760,79772.0,395,81256
J25-1063,4,76812,77760,79703.0,393,80224
J25-1064,1,76841,77760,79400.0,510,79097
J25-1065,2,76960,77760,79773.0,568,80085
J25-1066,8,77031,77760,79963.0,597,79687
J25-1067,3,77104,77760,79715.0,655,79249
J25-1068,6,77146,77760,79665.0,416,78929
J25-1069,7,77159,77760,79764.0,539,79574
J25-1070,8,77223,77760,80339.0,597,78611
J25-1071,4,77225,77760,80085.0,393,79099
J25-1072,6,77340,77760,79944.0,416,78869
J25-1073,2,77345,77760,80239.0,568,79149
J25-1074,5,77360,77760,80063.0,496,78840
J25-1075,0,77505,77760,79811.0,395,79852
J25-1076,1,77679,77760,79502.0,510,79063
J25-1077,3,77696,77760,79768.0,655,80371
J25-1078,7,77719,77760,79904.0,539,79713
J25-1079,9,77825,79200,80601.0,540,80913
J25-1080,8,77868,79200,80729.0,597,82555
J25-1081,7,77892,79200,80851.0,539,81516
J25-1082,5,78244,79200,80931.0,496,81267
J25-1083,6,78427,79200,80716.0,416,80239
J25-1084,2,78561,79200,80629.0,568,81966
J25-1085,4,78570,79200,80861.0,393,82147
J25-1086,9,78582,79200,80817.0,540,80734
J25-1087,0,78608,79200,80829.0,395,81345
J25-1088,1,78752,79200,80525.0,510,80598
J25-1089,3,78781,79200,80628.0,655,80560
J25-1090,8,78784,79200,81006.0,597,80750
J25-1091,3,78828,79200,80686.0,655,80787
J25-1092,0,79226,80640,82438.0,395,82581
J25-1093,5,79283,80640,82087.0,496,83150
J25-1094,9,79294,80640,81960.0,540,82175
J25-1095,4,79303,80640,82470.0,393,82489
J25-1096,1,79317,80640,82073.0,510,82382
J25-1097,7,79369,80640,82274.0,539,83474
J25-1098,2,79412,80640,81793.0,568,82269
J25-1099,6,79531,80640,81711.0,416,82658
J25-1100,0,79571,80640,82587.0,395,81756
J25-1101,7,79699,80640,82532.0,539,81794
J25-1102,6,79757,80640,82178.0,416,83003
J25-1103,2,79813,80640,82645.0,568,82396
J25-1104,4,79814,80640,82563.0,393,82711
J25-1105,9,79876,80640,82498.0,540,82353
J25-1106,3,79895,80640,82163.0,655,82736
J25-1107,5,80108,80640,82553.0,496,82548
J25-1108,8,80120,80640,82873.0,597,83005
